wavelength,fluorescence
565.9144859319409, 30.35881500988029
566.2597142107552, 29.792320547154503
566.8361284820685, 29.575135926489963
567.1812975734807, 28.96702088262606
567.7741710157763, 28.736733862211054
567.8954219894504, 28.255201934341983
572.9296467202446, 23.800172809259323
573.5174273402521, 23.464770586187683
573.8625135693014, 22.79838672873049
574.4554884757149, 22.63944927598081
574.652355921423, 22.030339883762082
575.2617223560736, 21.810733652818385
575.4174968340565, 21.27302794246114
575.821533715571, 21.505572877711785
580.4289441480919, 17.022987360888322
581.0052255765695, 16.71238765811387
581.3505248802662, 16.195837892753758
581.9268957474847, 15.948131512587935
582.3875473519959, 15.436979638296947
582.963869554017, 15.1550518914176
583.2519675217987, 14.969692731430655
588.117757389453, 11.524677725808829
588.7256303030357, 11.30820851941516
589.0710124690953, 10.849927567648365
