wavelength,fluorescence
502.0097836525845, 62.46212953728718
502.7510820006976, 62.31951337705743
503.3390028290843, 62.082705686192924
503.89210673396497, 61.69573939843485
504.56388762158355, 61.43998714739925
505.2030340822873, 61.094074446990106
505.8316085968461, 60.68763649399368
506.5231843344411, 60.34165492097122
507.1424421062328, 60.01998400299911
507.69556495108213, 59.64633630120525
508.28357311376874, 59.470942090064455
508.7441510628462, 58.90799571480163
509.3205469203011, 58.67786246889412
509.75250710283825, 58.26848767287795
510.4154454643294, 58.06228823403825
511.06626788277134, 58.02655121888
511.79942054118703, 57.94948178067834
512.4911160884324, 57.68775035371719
513.1830799519003, 57.61469889458202
513.8177819767756, 57.830292557878835
514.567894700702, 58.09234975230099
516.5304668802614, 59.29732571064888
516.7627655959195, 60.429102478106
517.2231331009007, 59.71817181435223
